agency_cd	site_no	datetime	61181_00065_00003	61181_00065_00003_cd
USGS	07374525	2019-10-09	10.91	A
USGS	07374525	2019-10-10	11.11	A
USGS	07374525	2019-10-11	11.30	A
USGS	07374525	2019-10-12	11.27	A
USGS	07374525	2019-10-13	11.25	A
USGS	07374525	2019-10-14	11.35	A
USGS	07374525	2019-10-15	11.55	A
USGS	07374525	2019-10-16	11.61	A
USGS	07374525	2019-10-17	11.84	A
USGS	07374525	2019-10-18	12.31	A
USGS	07374525	2019-10-19	12.32	A
USGS	07374525	2019-10-20	11.76	A
USGS	07374525	2019-10-21	11.49	A
USGS	07374525	2019-10-22	11.34	A
USGS	07374525	2019-10-23	11.37	A
USGS	07374525	2019-10-24	11.25	A
USGS	07374525	2019-10-25	11.54	A
USGS	07374525	2019-10-26	11.80	A
USGS	07374525	2019-10-27	11.50	A
USGS	07374525	2019-10-28	11.50	A
USGS	07374525	2019-10-29	11.70	A
USGS	07374525	2019-10-30	11.99	A
USGS	07374525	2019-10-31	12.06	A
USGS	07374525	2019-11-01	12.33	A
USGS	07374525	2019-11-02	12.36	A
USGS	07374525	2019-11-03	12.66	A
USGS	07374525	2019-11-04	12.82	A
USGS	07374525	2019-11-05	13.11	A
USGS	07374525	2019-11-06	13.27	A
USGS	07374525	2019-11-07	13.39	A
USGS	07374525	2019-11-08	13.44	A
USGS	07374525	2019-11-09	13.44	A
USGS	07374525	2019-11-10	13.46	A
USGS	07374525	2019-11-11	13.51	A
USGS	07374525	2019-11-12	13.65	A
USGS	07374525	2019-11-13	13.81	A
USGS	07374525	2019-11-14	13.78	A
USGS	07374525	2019-11-15	13.83	A
USGS	07374525	2019-11-16	13.68	A
USGS	07374525	2019-11-17	13.59	A
USGS	07374525	2019-11-18	13.48	A
USGS	07374525	2019-11-19	13.30	A
USGS	07374525	2019-11-20	12.99	A
USGS	07374525	2019-11-21	12.70	A
USGS	07374525	2019-11-22	12.54	A
USGS	07374525	2019-11-23	12.33	A
USGS	07374525	2019-11-24	12.04	A
USGS	07374525	2019-11-25	11.84	A
USGS	07374525	2019-11-26	11.77	A
USGS	07374525	2019-11-27	11.53	A
USGS	07374525	2019-11-28	11.39	A
USGS	07374525	2019-11-29	11.24	A
USGS	07374525	2019-11-30	11.27	A
USGS	07374525	2019-12-01	11.28	A
USGS	07374525	2019-12-02	11.02	A
USGS	07374525	2019-12-03	11.16	A
USGS	07374525	2019-12-04	11.30	A
USGS	07374525	2019-12-05	11.50	A
USGS	07374525	2019-12-06	11.79	A
USGS	07374525	2019-12-07	12.05	A
USGS	07374525	2019-12-08	12.38	A
USGS	07374525	2019-12-09	12.77	A
USGS	07374525	2019-12-10	13.17	A
USGS	07374525	2019-12-11	13.77	A
USGS	07374525	2019-12-12	13.84	A
USGS	07374525	2019-12-13	14.00	A
USGS	07374525	2019-12-14	14.06	A
USGS	07374525	2019-12-15	14.02	A
USGS	07374525	2019-12-16	13.91	A
USGS	07374525	2019-12-17	13.78	A
USGS	07374525	2019-12-18	13.56	A
USGS	07374525	2019-12-19	13.37	A
USGS	07374525	2019-12-20	13.11	A
USGS	07374525	2019-12-21	13.31	A
USGS	07374525	2019-12-22	13.27	A
USGS	07374525	2019-12-23	12.98	A
USGS	07374525	2019-12-24	12.75	A
USGS	07374525	2019-12-25	12.67	A
USGS	07374525	2019-12-26	12.76	A
USGS	07374525	2019-12-27	12.84	A
USGS	07374525	2019-12-28	12.97	A
USGS	07374525	2019-12-29	13.03	A
USGS	07374525	2019-12-30	12.87	A
USGS	07374525	2019-12-31	12.84	A
USGS	07374525	2020-01-01	12.84	A
USGS	07374525	2020-01-02	13.20	A
USGS	07374525	2020-01-03	13.39	A
USGS	07374525	2020-01-04	13.30	A
USGS	07374525	2020-01-05	13.19	A
USGS	07374525	2020-01-06	13.36	A
USGS	07374525	2020-01-07	13.42	A
USGS	07374525	2020-01-08	13.60	A
USGS	07374525	2020-01-09	13.93	A
USGS	07374525	2020-01-10	14.31	A
USGS	07374525	2020-01-11	14.67	A
USGS	07374525	2020-01-12	14.50	A
USGS	07374525	2020-01-13	14.70	A
USGS	07374525	2020-01-14	14.79	A
USGS	07374525	2020-01-15	15.00	A
USGS	07374525	2020-01-16	15.16	A
USGS	07374525	2020-01-17	15.43	A
USGS	07374525	2020-01-18	15.62	A
USGS	07374525	2020-01-19	15.72	A
USGS	07374525	2020-01-20	15.74	A
USGS	07374525	2020-01-21	15.84	A
USGS	07374525	2020-01-22	16.11	A
USGS	07374525	2020-01-23	16.23	A
USGS	07374525	2020-01-24	16.31	A
USGS	07374525	2020-01-25	16.43	A
USGS	07374525	2020-01-26	16.60	A
USGS	07374525	2020-01-27	16.73	A
USGS	07374525	2020-01-28	16.87	A
USGS	07374525	2020-01-29	16.93	A
USGS	07374525	2020-01-30	16.96	A
USGS	07374525	2020-01-31	16.92	A
USGS	07374525	2020-02-01	16.76	A
USGS	07374525	2020-02-02	16.64	A
USGS	07374525	2020-02-03	16.60	A
USGS	07374525	2020-02-04	16.55	A
USGS	07374525	2020-02-05	16.53	A
USGS	07374525	2020-02-06	16.48	A
USGS	07374525	2020-02-07	16.18	A
USGS	07374525	2020-02-08	15.94	A
USGS	07374525	2020-02-09	15.96	A
USGS	07374525	2020-02-10	16.00	A
USGS	07374525	2020-02-11	15.85	A
USGS	07374525	2020-02-12	15.80	A
USGS	07374525	2020-02-13	15.75	A
USGS	07374525	2020-02-14	15.81	A
USGS	07374525	2020-02-15	15.98	A
USGS	07374525	2020-02-16	16.01	A
USGS	07374525	2020-02-17	16.09	A
USGS	07374525	2020-02-18	16.10	A
USGS	07374525	2020-02-19	16.23	A
USGS	07374525	2020-02-20	16.36	A
USGS	07374525	2020-02-21	16.54	A
USGS	07374525	2020-02-22	16.74	A
USGS	07374525	2020-02-23	16.87	A
USGS	07374525	2020-02-24	17.03	A
USGS	07374525	2020-02-25	17.18	A
USGS	07374525	2020-02-26	17.22	A
USGS	07374525	2020-02-27	17.15	A
USGS	07374525	2020-02-28	17.13	A
USGS	07374525	2020-02-29	17.14	A
USGS	07374525	2020-03-01	17.28	A
USGS	07374525	2020-03-02	17.34	A
USGS	07374525	2020-03-03	17.37	A
USGS	07374525	2020-03-04	17.43	A
USGS	07374525	2020-03-05	17.53	A
USGS	07374525	2020-03-06	17.49	A
USGS	07374525	2020-03-07	17.53	A
USGS	07374525	2020-03-08	17.48	A
USGS	07374525	2020-03-09	17.45	A
USGS	07374525	2020-03-10	17.25	A
USGS	07374525	2020-03-11	17.13	A
USGS	07374525	2020-03-12	17.01	A
USGS	07374525	2020-03-13	16.83	A
USGS	07374525	2020-03-14	16.64	A
USGS	07374525	2020-03-15	16.52	A
USGS	07374525	2020-03-16	16.49	A
USGS	07374525	2020-03-17	16.35	A
USGS	07374525	2020-03-18	16.30	A
USGS	07374525	2020-03-19	16.19	A
USGS	07374525	2020-03-20	16.09	A
USGS	07374525	2020-03-21	16.05	A
USGS	07374525	2020-03-22	16.16	A
USGS	07374525	2020-03-23	16.19	A
USGS	07374525	2020-03-24	16.21	A
USGS	07374525	2020-03-25	16.28	A
USGS	07374525	2020-03-26	16.39	A
USGS	07374525	2020-03-27	16.48	A
USGS	07374525	2020-03-28	16.64	A
USGS	07374525	2020-03-29	16.69	A
USGS	07374525	2020-03-30	16.88	A
USGS	07374525	2020-03-31	16.86	A
USGS	07374525	2020-04-01	17.01	A
USGS	07374525	2020-04-02	17.09	A
USGS	07374525	2020-04-03	17.16	A
USGS	07374525	2020-04-04	17.21	A
USGS	07374525	2020-04-05	17.36	A
USGS	07374525	2020-04-06	17.45	A
USGS	07374525	2020-04-07	17.42	A
USGS	07374525	2020-04-08	17.41	A
USGS	07374525	2020-04-09	17.45	A
USGS	07374525	2020-04-10	17.58	A
USGS	07374525	2020-04-11	17.66	A
USGS	07374525	2020-04-12	17.84	A
USGS	07374525	2020-04-13	17.67	A
USGS	07374525	2020-04-14	17.72	A
USGS	07374525	2020-04-15	17.78	A
USGS	07374525	2020-04-16	17.94	A
USGS	07374525	2020-04-17	17.85	A
USGS	07374525	2020-04-18	17.78	A
USGS	07374525	2020-04-19	17.71	A
USGS	07374525	2020-04-20	17.62	A
USGS	07374525	2020-04-21	17.59	A
USGS	07374525	2020-04-22	17.61	A
USGS	07374525	2020-04-23	17.53	A
USGS	07374525	2020-04-24	17.57	A
USGS	07374525	2020-04-25	17.48	A
USGS	07374525	2020-04-26	17.45	A
USGS	07374525	2020-04-27	17.47	A
USGS	07374525	2020-04-28	17.31	A
USGS	07374525	2020-04-29	17.32	A
USGS	07374525	2020-04-30	17.25	A
USGS	07374525	2020-05-01	17.28	A
USGS	07374525	2020-05-02	17.17	A
USGS	07374525	2020-05-03	17.07	A
USGS	07374525	2020-05-04	17.00	A
USGS	07374525	2020-05-05	16.87	A
USGS	07374525	2020-05-06	16.83	A
USGS	07374525	2020-05-07	16.81	A
USGS	07374525	2020-05-08	16.69	A
USGS	07374525	2020-05-09	16.75	A
USGS	07374525	2020-05-10	16.67	A
USGS	07374525	2020-05-11	16.51	A
USGS	07374525	2020-05-12	16.52	A
USGS	07374525	2020-05-13	16.43	A
USGS	07374525	2020-05-14	16.55	A
USGS	07374525	2020-05-15	16.56	A
USGS	07374525	2020-05-16	16.43	A
USGS	07374525	2020-05-17	16.29	A
USGS	07374525	2020-05-18	16.04	A
USGS	07374525	2020-05-19	15.93	A
USGS	07374525	2020-05-20	15.86	A
USGS	07374525	2020-05-21	15.80	A
USGS	07374525	2020-05-22	15.74	A
USGS	07374525	2020-05-23	15.71	A
USGS	07374525	2020-05-24	15.78	A
USGS	07374525	2020-05-25	15.90	A
USGS	07374525	2020-05-26	15.94	A
USGS	07374525	2020-05-27	15.82	A
USGS	07374525	2020-05-28	15.58	A
USGS	07374525	2020-05-29	15.52	A
USGS	07374525	2020-05-30	15.45	A
USGS	07374525	2020-05-31	15.51	A
USGS	07374525	2020-06-01	15.55	A
USGS	07374525	2020-06-02	15.64	A
USGS	07374525	2020-06-03	15.75	A
USGS	07374525	2020-06-04	15.86	A
USGS	07374525	2020-06-05	15.94	A
USGS	07374525	2020-06-06	16.28	A
USGS	07374525	2020-06-07	17.14	A
USGS	07374525	2020-06-08	16.76	A
USGS	07374525	2020-06-09	16.35	A
USGS	07374525	2020-06-10	16.31	A
USGS	07374525	2020-06-11	16.28	A
USGS	07374525	2020-06-12	16.32	A
USGS	07374525	2020-06-13	16.34	A
USGS	07374525	2020-06-14	16.34	A
USGS	07374525	2020-06-15	16.17	A
USGS	07374525	2020-06-16	16.04	A
USGS	07374525	2020-06-17	15.93	A
USGS	07374525	2020-06-18	15.76	A
USGS	07374525	2020-06-19	15.63	A
USGS	07374525	2020-06-20	15.43	A
USGS	07374525	2020-06-21	15.26	A
USGS	07374525	2020-06-22	15.07	A
USGS	07374525	2020-06-23	14.88	A
USGS	07374525	2020-06-24	14.77	A
USGS	07374525	2020-06-25	14.53	A
USGS	07374525	2020-06-26	14.24	A
USGS	07374525	2020-06-27	13.95	A
USGS	07374525	2020-06-28	13.66	A
USGS	07374525	2020-06-29	13.35	A
USGS	07374525	2020-06-30	12.94	A
USGS	07374525	2020-07-01	12.57	A
USGS	07374525	2020-07-02	12.20	A
USGS	07374525	2020-07-03	11.94	A
USGS	07374525	2020-07-04	11.71	A
USGS	07374525	2020-07-05	11.64	A
USGS	07374525	2020-07-06	11.55	A
USGS	07374525	2020-07-07	11.44	A
USGS	07374525	2020-07-08	11.54	A
USGS	07374525	2020-07-09	11.68	A
USGS	07374525	2020-07-10	11.80	A
USGS	07374525	2020-07-11	11.94	A
USGS	07374525	2020-07-12	12.03	A
USGS	07374525	2020-07-13	12.09	A
USGS	07374525	2020-07-14	12.04	A
USGS	07374525	2020-07-15	11.81	A
USGS	07374525	2020-07-16	11.42	A
USGS	07374525	2020-07-17	11.01	A
USGS	07374525	2020-07-18	10.69	A
USGS	07374525	2020-07-19	10.50	A
USGS	07374525	2020-07-20	10.37	A
USGS	07374525	2020-07-21	10.26	A
USGS	07374525	2020-07-22	10.38	A
USGS	07374525	2020-07-23	10.68	A
USGS	07374525	2020-07-24	10.57	A
USGS	07374525	2020-07-25	10.31	A
USGS	07374525	2020-07-26	10.03	A
USGS	07374525	2020-07-27	9.92	A
USGS	07374525	2020-07-28	9.71	A
USGS	07374525	2020-07-29	9.55	A
USGS	07374525	2020-07-30	9.50	A
USGS	07374525	2020-07-31	9.53	A
USGS	07374525	2020-08-01	9.57	A
USGS	07374525	2020-08-02	9.55	A
USGS	07374525	2020-08-03	9.65	A
USGS	07374525	2020-08-04	9.46	A
USGS	07374525	2020-08-05	9.40	A
USGS	07374525	2020-08-06	9.28	A
USGS	07374525	2020-08-07	9.35	A
USGS	07374525	2020-08-08	9.39	A
USGS	07374525	2020-08-09	9.44	A
USGS	07374525	2020-08-10	9.56	A
USGS	07374525	2020-08-11	9.70	A
USGS	07374525	2020-08-12	9.91	A
USGS	07374525	2020-08-13	9.99	A
USGS	07374525	2020-08-14	9.97	A
USGS	07374525	2020-08-15	9.85	A
USGS	07374525	2020-08-16	9.80	A
USGS	07374525	2020-08-17	9.82	A
USGS	07374525	2020-08-18	9.87	A
USGS	07374525	2020-08-19	9.95	A
USGS	07374525	2020-08-20	9.96	A
USGS	07374525	2020-08-21	9.70	A
USGS	07374525	2020-08-22	9.59	A
USGS	07374525	2020-08-23	9.75	A
USGS	07374525	2020-08-24	10.71	A
USGS	07374525	2020-08-25	10.29	A
USGS	07374525	2020-08-26	10.70	A
USGS	07374525	2020-08-27	10.38	A
USGS	07374525	2020-08-28	9.65	A
USGS	07374525	2020-08-29	9.38	A
USGS	07374525	2020-08-30	9.14	A
USGS	07374525	2020-08-31	9.08	A
USGS	07374525	2020-09-01	9.05	A
USGS	07374525	2020-09-02	8.93	A
USGS	07374525	2020-09-03	8.93	A
USGS	07374525	2020-09-04	9.03	A
USGS	07374525	2020-09-05	9.12	A
USGS	07374525	2020-09-06	9.41	A
USGS	07374525	2020-09-07	9.56	A
USGS	07374525	2020-09-08	9.76	A
USGS	07374525	2020-09-09	9.82	A
USGS	07374525	2020-09-10	9.81	A
USGS	07374525	2020-09-11	9.74	A
USGS	07374525	2020-09-12	9.95	A
USGS	07374525	2020-09-13	10.36	A
USGS	07374525	2020-09-14	11.76	A
USGS	07374525	2020-09-15	13.18	A
USGS	07374525	2020-09-16	10.72	A
USGS	07374525	2020-09-17	10.02	A
USGS	07374525	2020-09-18	9.82	A
USGS	07374525	2020-09-19	10.61	A
USGS	07374525	2020-09-20	11.68	A
USGS	07374525	2020-09-21	11.51	A
USGS	07374525	2020-09-22	10.70	A
USGS	07374525	2020-09-23	10.16	A
USGS	07374525	2020-09-24	9.96	A
USGS	07374525	2020-09-25	10.19	A
USGS	07374525	2020-09-26	10.17	A
USGS	07374525	2020-09-27	10.13	A
USGS	07374525	2020-09-28	10.11	A
USGS	07374525	2020-09-29	10.16	A
USGS	07374525	2020-09-30	9.73	A
USGS	07374525	2020-10-01	9.34	A
USGS	07374525	2020-10-02	9.61	A
USGS	07374525	2020-10-03	9.45	A
USGS	07374525	2020-10-04	9.43	A
USGS	07374525	2020-10-05	9.56	A
USGS	07374525	2020-10-06	9.43	A
USGS	07374525	2020-10-07	9.30	A
USGS	07374525	2020-10-08	9.29	A
USGS	07374525	2020-10-09	9.82	A
USGS	07374525	2020-10-10	9.80	A
USGS	07374525	2020-10-11	9.38	A
USGS	07374525	2020-10-12	9.19	A
USGS	07374525	2020-10-13	9.00	A
USGS	07374525	2020-10-14	9.08	A
USGS	07374525	2020-10-15	9.11	A
USGS	07374525	2020-10-16	9.35	A
USGS	07374525	2020-10-17	9.81	A
USGS	07374525	2020-10-18	9.31	A
USGS	07374525	2020-10-19	9.41	A
USGS	07374525	2020-10-20	9.44	A
USGS	07374525	2020-10-21	9.68	A
USGS	07374525	2020-10-22	9.80	A
USGS	07374525	2020-10-23	9.57	A
USGS	07374525	2020-10-24	9.44	A
USGS	07374525	2020-10-25	9.20	A
USGS	07374525	2020-10-26	9.24	A
USGS	07374525	2020-10-27	9.18	A
USGS	07374525	2020-10-28	10.19	A
USGS	07374525	2020-10-29	9.08	A
USGS	07374525	2020-10-30	8.82	A
USGS	07374525	2020-10-31	8.77	A
USGS	07374525	2020-11-01	8.75	A
USGS	07374525	2020-11-02	9.21	A
USGS	07374525	2020-11-03	9.07	A
USGS	07374525	2020-11-04	9.17	A
USGS	07374525	2020-11-05	9.43	A
USGS	07374525	2020-11-06	10.07	A
USGS	07374525	2020-11-07	10.55	A
USGS	07374525	2020-11-08	10.90	A
USGS	07374525	2020-11-09	10.81	A
USGS	07374525	2020-11-10	10.72	A
USGS	07374525	2020-11-11	10.65	A
USGS	07374525	2020-11-12	10.37	A
USGS	07374525	2020-11-13	9.94	A
USGS	07374525	2020-11-14	9.65	A
USGS	07374525	2020-11-15	9.53	A
USGS	07374525	2020-11-16	9.60	A
USGS	07374525	2020-11-17	9.14	A
USGS	07374525	2020-11-18	9.43	A
USGS	07374525	2020-11-19	9.15	A
USGS	07374525	2020-11-20	9.06	A
USGS	07374525	2020-11-21	9.01	A
USGS	07374525	2020-11-22	9.07	A
USGS	07374525	2020-11-23	9.03	A
USGS	07374525	2020-11-24	9.05	A
USGS	07374525	2020-11-25	9.25	A
USGS	07374525	2020-11-26	9.14	A
USGS	07374525	2020-11-27	9.14	A
USGS	07374525	2020-11-28	9.28	A
USGS	07374525	2020-11-29	9.58	A
USGS	07374525	2020-11-30	9.01	A
USGS	07374525	2020-12-01	9.00	A
USGS	07374525	2020-12-02	9.08	A
USGS	07374525	2020-12-03	9.42	A
USGS	07374525	2020-12-04	9.56	A
USGS	07374525	2020-12-05	9.64	A
USGS	07374525	2020-12-06	9.54	A
USGS	07374525	2020-12-07	9.46	A
USGS	07374525	2020-12-08	9.43	A
USGS	07374525	2020-12-09	9.33	A
USGS	07374525	2020-12-10	9.42	A
USGS	07374525	2020-12-11	9.36	A
USGS	07374525	2020-12-12	9.41	A
USGS	07374525	2020-12-13	9.44	A
USGS	07374525	2020-12-14	9.77	A
USGS	07374525	2020-12-15	9.74	A
USGS	07374525	2020-12-16	9.85	A
USGS	07374525	2020-12-17	10.13	A
USGS	07374525	2020-12-18	9.98	A
USGS	07374525	2020-12-19	9.61	A
USGS	07374525	2020-12-20	9.75	A
USGS	07374525	2020-12-21	9.85	A
USGS	07374525	2020-12-22	9.64	A
USGS	07374525	2020-12-23	9.32	A
USGS	07374525	2020-12-24	9.81	A
USGS	07374525	2020-12-25	9.72	A
USGS	07374525	2020-12-26	9.72	A
USGS	07374525	2020-12-27	9.57	A
USGS	07374525	2020-12-28	9.61	A
USGS	07374525	2020-12-29	9.49	A
USGS	07374525	2020-12-30	9.38	A
USGS	07374525	2020-12-31	9.48	A
USGS	07374525	2021-01-01	9.85	A
USGS	07374525	2021-01-02	9.95	A
USGS	07374525	2021-01-03	10.01	A
USGS	07374525	2021-01-04	10.02	A
USGS	07374525	2021-01-05	10.35	A
USGS	07374525	2021-01-06	10.76	A
USGS	07374525	2021-01-07	11.30	A
USGS	07374525	2021-01-08	11.68	A
USGS	07374525	2021-01-09	12.22	A
USGS	07374525	2021-01-10	12.58	A
USGS	07374525	2021-01-11	13.14	A
USGS	07374525	2021-01-12	13.27	A
USGS	07374525	2021-01-13	13.16	A
USGS	07374525	2021-01-14	13.03	A
USGS	07374525	2021-01-15	13.19	A
USGS	07374525	2021-01-16	13.28	A
USGS	07374525	2021-01-17	13.17	A
USGS	07374525	2021-01-18	13.02	A
USGS	07374525	2021-01-19	12.77	A
USGS	07374525	2021-01-20	12.20	A
USGS	07374525	2021-01-21	11.43	A
USGS	07374525	2021-01-22	11.06	A
USGS	07374525	2021-01-23	11.15	A
USGS	07374525	2021-01-24	10.66	A
USGS	07374525	2021-01-25	10.10	A
USGS	07374525	2021-01-26	9.87	A
USGS	07374525	2021-01-27	9.82	A
USGS	07374525	2021-01-28	10.09	A
USGS	07374525	2021-01-29	9.62	A
USGS	07374525	2021-01-30	9.05	A
USGS	07374525	2021-01-31	9.09	A
USGS	07374525	2021-02-01	9.39	A
USGS	07374525	2021-02-02	9.51	A
USGS	07374525	2021-02-03	9.59	A
USGS	07374525	2021-02-04	9.97	A
USGS	07374525	2021-02-05	10.55	A
USGS	07374525	2021-02-06	11.21	A
USGS	07374525	2021-02-07	11.24	A
USGS	07374525	2021-02-08	11.36	A
USGS	07374525	2021-02-09	11.50	A
USGS	07374525	2021-02-10	11.56	A
USGS	07374525	2021-02-11	11.70	A
USGS	07374525	2021-02-12	12.03	A
USGS	07374525	2021-02-13	12.12	A
USGS	07374525	2021-02-14	12.00	A
USGS	07374525	2021-02-15	11.83	A
USGS	07374525	2021-02-16	11.24	A
USGS	07374525	2021-02-17	11.20	A
USGS	07374525	2021-02-18	11.11	A
USGS	07374525	2021-02-19	10.81	A
USGS	07374525	2021-02-20	10.50	A
USGS	07374525	2021-02-21	10.34	A
USGS	07374525	2021-02-22	10.26	A
USGS	07374525	2021-02-23	10.13	A
USGS	07374525	2021-02-24	10.14	A
USGS	07374525	2021-02-25	10.06	A
USGS	07374525	2021-02-26	10.27	A
USGS	07374525	2021-02-27	10.42	A
USGS	07374525	2021-02-28	10.52	A
USGS	07374525	2021-03-01	10.72	A
USGS	07374525	2021-03-02	11.25	A
USGS	07374525	2021-03-03	11.34	A
USGS	07374525	2021-03-04	11.48	A
USGS	07374525	2021-03-05	11.82	A
USGS	07374525	2021-03-06	12.37	A
USGS	07374525	2021-03-07	12.81	A
USGS	07374525	2021-03-08	13.08	A
USGS	07374525	2021-03-09	13.45	A
USGS	07374525	2021-03-10	13.88	A
USGS	07374525	2021-03-11	14.06	A
USGS	07374525	2021-03-12	14.25	A
USGS	07374525	2021-03-13	14.30	A
USGS	07374525	2021-03-14	14.54	A
USGS	07374525	2021-03-15	14.59	A
USGS	07374525	2021-03-16	14.64	A
USGS	07374525	2021-03-17	14.88	A
USGS	07374525	2021-03-18	14.69	A
USGS	07374525	2021-03-19	14.54	A
USGS	07374525	2021-03-20	14.71	A
USGS	07374525	2021-03-21	14.88	A
USGS	07374525	2021-03-22	14.94	A
USGS	07374525	2021-03-23	15.40	A
USGS	07374525	2021-03-24	15.73	A
USGS	07374525	2021-03-25	15.65	A
USGS	07374525	2021-03-26	15.49	A
USGS	07374525	2021-03-27	15.56	A
USGS	07374525	2021-03-28	15.42	A
USGS	07374525	2021-03-29	15.63	A
USGS	07374525	2021-03-30	15.66	A
USGS	07374525	2021-03-31	15.58	A
USGS	07374525	2021-04-01	15.79	A
USGS	07374525	2021-04-02	15.85	A
USGS	07374525	2021-04-03	15.76	A
USGS	07374525	2021-04-04	15.86	A
USGS	07374525	2021-04-05	15.96	A
USGS	07374525	2021-04-06	15.92	A
USGS	07374525	2021-04-07	15.91	A
USGS	07374525	2021-04-08	16.03	A
USGS	07374525	2021-04-09	16.14	A
USGS	07374525	2021-04-10	16.34	A
USGS	07374525	2021-04-11	16.27	A
USGS	07374525	2021-04-12	16.30	A
USGS	07374525	2021-04-13	16.40	A
USGS	07374525	2021-04-14	16.63	A
USGS	07374525	2021-04-15	16.47	A
USGS	07374525	2021-04-16	16.61	A
USGS	07374525	2021-04-17	16.62	A
USGS	07374525	2021-04-18	16.38	A
USGS	07374525	2021-04-19	16.24	A
USGS	07374525	2021-04-20	16.02	A
USGS	07374525	2021-04-21	15.73	A
USGS	07374525	2021-04-22	15.81	A
USGS	07374525	2021-04-23	15.68	A
USGS	07374525	2021-04-24	15.59	A
USGS	07374525	2021-04-25	15.47	A
USGS	07374525	2021-04-26	15.37	A
USGS	07374525	2021-04-27	15.11	A
USGS	07374525	2021-04-28	14.84	A
USGS	07374525	2021-04-29	14.58	A
USGS	07374525	2021-04-30	14.20	A
USGS	07374525	2021-05-01	14.06	A
USGS	07374525	2021-05-02	13.96	A
USGS	07374525	2021-05-03	13.78	A
USGS	07374525	2021-05-04	13.68	A
USGS	07374525	2021-05-05	13.65	A
USGS	07374525	2021-05-06	13.67	A
USGS	07374525	2021-05-07	13.62	A
USGS	07374525	2021-05-08	13.72	A
USGS	07374525	2021-05-09	13.82	A
USGS	07374525	2021-05-10	13.95	A
USGS	07374525	2021-05-11	14.06	A
USGS	07374525	2021-05-12	14.19	A
USGS	07374525	2021-05-13	14.29	A
USGS	07374525	2021-05-14	14.29	A
USGS	07374525	2021-05-15	14.25	A
USGS	07374525	2021-05-16	14.35	A
USGS	07374525	2021-05-17	14.59	A
USGS	07374525	2021-05-18	14.84	A
USGS	07374525	2021-05-19	15.13	A
USGS	07374525	2021-05-20	15.31	A
USGS	07374525	2021-05-21	15.45	A
USGS	07374525	2021-05-22	14.99	A
USGS	07374525	2021-05-23	14.55	A
USGS	07374525	2021-05-24	14.26	A
USGS	07374525	2021-05-25	14.05	A
USGS	07374525	2021-05-26	13.87	A
USGS	07374525	2021-05-27	13.84	A
USGS	07374525	2021-05-28	13.75	A
USGS	07374525	2021-05-29	13.78	A
USGS	07374525	2021-05-30	13.79	A
USGS	07374525	2021-05-31	13.63	A
USGS	07374525	2021-06-01	13.46	A
USGS	07374525	2021-06-02	13.34	A
USGS	07374525	2021-06-03	13.25	A
USGS	07374525	2021-06-04	13.14	A
USGS	07374525	2021-06-05	13.20	A
USGS	07374525	2021-06-06	13.19	A
USGS	07374525	2021-06-07	13.15	A
USGS	07374525	2021-06-08	13.02	A
USGS	07374525	2021-06-09	12.90	A
USGS	07374525	2021-06-10	12.88	A
USGS	07374525	2021-06-11	12.87	A
USGS	07374525	2021-06-12	12.90	A
USGS	07374525	2021-06-13	13.03	A
USGS	07374525	2021-06-14	13.24	A
USGS	07374525	2021-06-15	13.31	A
USGS	07374525	2021-06-16	13.38	A
USGS	07374525	2021-06-17	13.55	A
USGS	07374525	2021-06-18	13.89	A
USGS	07374525	2021-06-19	13.83	A
USGS	07374525	2021-06-20	13.34	A
USGS	07374525	2021-06-21	13.20	A
USGS	07374525	2021-06-22	13.05	A
USGS	07374525	2021-06-23	12.88	A
USGS	07374525	2021-06-24	12.70	A
USGS	07374525	2021-06-25	12.49	A
USGS	07374525	2021-06-26	12.38	A
USGS	07374525	2021-06-27	12.27	A
USGS	07374525	2021-06-28	11.97	A
USGS	07374525	2021-06-29	11.63	A
USGS	07374525	2021-06-30	11.29	A
USGS	07374525	2021-07-01	11.09	A
USGS	07374525	2021-07-02	10.80	A
USGS	07374525	2021-07-03	10.53	A
USGS	07374525	2021-07-04	10.44	A
USGS	07374525	2021-07-05	10.59	A
USGS	07374525	2021-07-06	10.80	A
USGS	07374525	2021-07-07	11.20	A
USGS	07374525	2021-07-08	11.50	A
USGS	07374525	2021-07-09	11.62	A
USGS	07374525	2021-07-10	11.91	A
USGS	07374525	2021-07-11	12.12	A
USGS	07374525	2021-07-12	12.38	A
USGS	07374525	2021-07-13	12.55	A
USGS	07374525	2021-07-14	12.63	A
USGS	07374525	2021-07-15	12.48	A
USGS	07374525	2021-07-16	12.23	A
USGS	07374525	2021-07-17	11.96	A
USGS	07374525	2021-07-18	11.59	A
USGS	07374525	2021-07-19	11.34	A
USGS	07374525	2021-07-20	11.26	A
USGS	07374525	2021-07-21	11.27	A
USGS	07374525	2021-07-22	11.31	A
USGS	07374525	2021-07-23	11.43	A
USGS	07374525	2021-07-24	11.65	A
USGS	07374525	2021-07-25	11.93	A
USGS	07374525	2021-07-26	12.14	A
USGS	07374525	2021-07-27	12.27	A
USGS	07374525	2021-07-28	12.35	A
USGS	07374525	2021-07-29	12.36	A
USGS	07374525	2021-07-30	12.16	A
USGS	07374525	2021-07-31	11.94	A
USGS	07374525	2021-08-01	11.61	A
USGS	07374525	2021-08-02	11.22	A
USGS	07374525	2021-08-03	10.81	A
